SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0,-1.297224442532749,-2.1400568106215165,-1.0055863464100743,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.2541125939739683,-2.202192119191142,-1.0059479821970996,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.2740103702318673,-2.150606005232004,-1.0054531331736365,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-1.2574288900169515,-2.1844628444792753,-1.0057384691525322,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-1.3403362910915297,-2.2031862841282557,-1.0061692224443193,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.2806429623178335,-2.2025235075035132,-1.0060127689091807,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.30883147868319,-2.2026339702743036,-1.0060765142845949,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.3552596232849539,-2.173637492941812,-1.006145203576148,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,-1.293908146489766,-2.1494461461387044,-1.0055905896136896,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,-1.3685248074568865,-2.1851808524894136,-1.0062101849305969,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-1.370182955478378,-2.1729194849316738,-1.0062145741159882,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.370182955478378,-2.1740793440249737,-1.006214778490474,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,-1.370182955478378,-2.1761229052845965,-1.0062151385788545,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-1.2955662945112576,-2.2017502681079804,-1.0060412158912169,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
1,-1.30883147868319,-2.16082381153012,-1.005785494748563,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0,-1.264061482102918,-2.1588907130412878,-1.0054728115170084,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-1.3403362910915297,-2.143094536818254,-1.0059430674773158,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2856174063823083,-2.129673310167215,-1.005379091216972,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-1.2541125939739683,-2.202468276118118,-1.0059552618216507,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-1.370182955478378,-2.1731956418586504,-1.00621462277658,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,-1.2856174063823083,-2.168169585787685,-1.0057240558852059,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,-1.3618922153709203,-2.196227129568458,-1.006190282748502,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-1.328729254941089,-2.156902383167059,-1.0059126448752478,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
1,-1.2922499984682745,-2.114595141954319,-1.0053001150762872,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
0,-1.2657196301244094,-2.108630152331635,-1.0049152584547982,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
0,-1.3668666594353949,-2.131440714499862,-1.0061754412679667,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0,-1.370182955478378,-2.1752944345036687,-1.0062149925970785,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.252454445952477,-2.1973317572763627,-1.005885930210284,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.370182955478378,-2.173637492941812,-1.006214700633527,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-1.2872755544037997,-2.120339206035422,-1.005340016761661,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,-1.3038570346187153,-2.202192119191142,-1.0060670254691706,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-1.252454445952477,-2.14591133747341,-1.0052481844925911,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False
0,-1.3005407385757324,-2.1284582196885196,-1.0055278174501139,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-1.252454445952477,-2.097915263564962,-1.0046496105513931,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
0,-1.293908146489766,-2.118792727244356,-1.0053354134696655,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False
0,-1.252454445952477,-2.1261385015019205,-1.0049851837253863,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-1.3668666594353949,-2.201032260097842,-1.0062105060905038,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,-1.370182955478378,-2.146574114098153,-1.006209931895519,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.3685248074568865,-2.1289553021570766,-1.0061913630136425,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,-1.328729254941089,-2.1746316578789258,-1.0059984529630381,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,-1.323754810876614,-2.1574546970210116,-1.0058665632947004,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,-1.3138059227476646,-2.1129382003924624,-1.0055124698994227,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,-1.3270711069195973,-2.162701678633558,-1.005935953298777,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.332045550984072,-2.1462979571711767,-1.0058914191250528,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
0,-1.2607451860599348,-2.1572337714794307,-1.005454009064291,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,-1.3453107351560045,-2.143702082057601,-1.0059911052136583,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,-1.3337036990055635,-2.1623150589357913,-1.0059651107254552,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,-1.3486270311989876,-2.1895993633210313,-1.0061418751916607,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-1.370182955478378,-2.2007561031708662,-1.0062194791036536,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True
1,-1.370182955478378,-2.1741345754103687,-1.0062147882225925,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,-1.3652085114139034,-2.1676725033191278,-1.006183207498437,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
0,-1.3453107351560045,-2.147623510420662,-1.0060126326595233,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,-1.2955662945112576,-2.175404897274459,-1.0058327539154348,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.2590870380384431,-2.1284029883031246,-1.0050785342049238,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-1.30883147868319,-2.1466845768689433,-1.005706294769155,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-1.3220966628551227,-2.1682800485584752,-1.0059262503767483,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-1.3635503633924118,-2.1367429274978034,-1.0061499139214458,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,-1.3436525871345129,-2.12348739500295,-1.0059097641682062,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0,-1.3652085114139034,-2.2019711936495607,-1.0062086472558924,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-1.3519433272419707,-2.201695036722585,-1.0061728233281215,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-1.252454445952477,-2.1238740147007165,-1.0049697096571557,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
0,-1.3668666594353949,-2.1223275359096503,-1.0061716360096786,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-1.2789848142963418,-2.119621198025284,-1.0052261023159783,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True
0,-1.3038570346187153,-2.196503286495434,-1.0060362719750777,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-1.305515182640207,-2.1841866875522995,-1.0059543956631143,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,-1.3602340673494284,-2.13724000996636,-1.006112416069313,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2574288900169515,-2.2019159622641657,-1.0059511937961663,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.3602340673494284,-2.201142722868633,-1.0061943702382232,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.3635503633924118,-2.1902621399457742,-1.0061910223894992,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.252454445952477,-2.1067522852281977,-1.0047331121271263,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,-1.2988825905542407,-2.2013084170248187,-1.0060551912132158,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.264061482102918,-2.1184613389319846,-1.0050257666590467,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
0,-1.3668666594353949,-2.1525943351062318,-1.0061896598929254,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,-1.332045550984072,-2.167506809162942,-1.0059764486433722,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
0,-1.2988825905542407,-2.1302808554065624,-1.0054717507161046,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-1.252454445952477,-2.125530956262573,-1.0049871204169445,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-1.332045550984072,-2.16325399248751,-1.0059610913605626,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-1.370182955478378,-2.167727734704523,-1.00621365929686,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0,-1.3353618470270552,-2.2013636484102133,-1.0061317829848968,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,-1.25577074199546,-2.129010533542472,-1.0050689967289077,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
0,-1.3303874029625804,-2.157289002864826,-1.0059501621916174,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,-1.3104896267046815,-2.2020816564203516,-1.0060822367702047,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,-1.3353618470270552,-2.129673310167215,-1.00584175612494,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,-1.2740103702318673,-2.1443096272969484,-1.0054070710573257,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,-1.2905918504467828,-2.1137114397879952,-1.0052751813889877,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.293908146489766,-2.105371500593317,-1.0052272020453554,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.3204385148336308,-2.202357813347328,-1.0060953070051941,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True
0,-1.370182955478378,-2.134423209311204,-1.0062077908294746,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,-1.3668666594353949,-2.2013084170248187,-1.006208588863182,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-1.2839592583608166,-2.100455907293142,-1.0050927430977643,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,-1.370182955478378,-2.20163980533719,-1.0062196348175476,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.3386781430700383,-2.202192119191142,-1.006142614832658,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-1.3668666594353949,-2.1365772333416175,-1.0061755872497424,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2872755544037997,-2.202026425034956,-1.0060295178849195,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-1.2872755544037997,-2.1571233087086403,-1.005611387150676,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-1.350285179220479,-2.202357813347328,-1.00617192797323,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-1.370182955478378,-2.2008665659416566,-1.0062194985678903,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.370182955478378,-2.2007008717854712,-1.0062194693715352,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,-1.267377778145901,-2.1449724039216913,-1.0053328247261752,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-1.3668666594353949,-2.1635853807998813,-1.0061867597216472,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-1.2955662945112576,-2.202744433045094,-1.0060468021271691,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.370182955478378,-2.168942825183218,-1.0062138734034645,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,-1.3585759193279372,-2.1957852784852965,-1.0061816795558507,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,-1.2541125939739683,-2.2013084170248187,-1.0059314181316101,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-1.2806429623178335,-2.1240949402422973,-1.0052310559642355,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-1.25577074199546,-2.124260634398483,-1.0049805901655091,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-1.3685248074568865,-2.1347545976235756,-1.0061925308678488,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,-1.2607451860599348,-2.1084092267900543,-1.0048833079101442,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.264061482102918,-2.1224932300658357,-1.0050672254833621,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,-1.3486270311989876,-2.168500974100056,-1.006093380045754,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.3386781430700383,-2.1184613389319846,-1.0058505928884323,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,-1.370182955478378,-2.1407195872462594,-1.0062089002909702,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.370182955478378,-2.1406091244754686,-1.0062088808267333,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2905918504467828,-2.118571801702775,-1.0053254964410323,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,-1.252454445952477,-2.1120544982261387,-1.0048102197010815,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
0,-1.2955662945112576,-2.1652975537471333,-1.0057447852973633,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.332045550984072,-2.130225624021167,-1.0058247833104785,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.3635503633924118,-2.186119786041132,-1.0061917328341412,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-1.3171222187906477,-2.126083270116525,-1.0056613031858668,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-1.3021988865972238,-2.1575099284064065,-1.0057522206358085,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-1.3337036990055635,-2.11354574563181,-1.0057773003048838,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
0,-1.3585759193279372,-2.145856106088015,-1.0061158515071025,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.2624033340814262,-2.163419686643696,-1.0055489945397171,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,-1.332045550984072,-2.169218982110194,-1.0059879714715387,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-1.332045550984072,-2.163419686643696,-1.0059722249039937,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.2574288900169515,-2.1371295471955696,-1.0051809744830322,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True
0,-1.2839592583608166,-2.113159125934043,-1.005211270567561,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False
0,-1.2723522222103756,-2.164745239893181,-1.0055934995170865,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,-1.3602340673494284,-2.1343679779258085,-1.006111326072054,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
0,-1.3386781430700383,-2.202578738888908,-1.006139140466395,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.3337036990055635,-2.1293971532402387,-1.0058598967936074,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,-1.252454445952477,-2.13469936623818,-1.0051085480580197,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,-1.3536014752634622,-2.141161438329421,-1.0060628503903841,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.3370199950485466,-2.2023025819619324,-1.0061475782130336,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1,-1.370182955478378,-2.1206153629623983,-1.0062053577998786,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
1,-1.3204385148336308,-2.123763551929926,-1.005669779860979,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-1.2773266662748504,-2.1469055024105246,-1.0054655513566941,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,-1.297224442532749,-2.2018607308787708,-1.006051035598666,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-1.3552596232849539,-2.118737495858961,-1.0060247296826745,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,-1.2756685182533587,-2.1111707960598154,-1.0050780184026498,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.3486270311989876,-2.2019159622641657,-1.0061713245818902,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.3270711069195973,-2.1346441348527847,-1.0057945066901863,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False
0,-1.3486270311989876,-2.123542626388345,-1.0059785118524696,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,-1.3519433272419707,-2.1916981559660496,-1.0061634026375257,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,-1.2574288900169515,-2.1208915198893745,-1.0049782349928602,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,-1.3303874029625804,-2.1254757248771776,-1.0057841127877525,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,-1.2756685182533587,-2.1037145590314603,-1.0049998013671988,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True
0,-1.3138059227476646,-2.1727537907754884,-1.0059000612461775,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False
1,-1.3453107351560045,-2.1303360867919574,-1.0059607702006559,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
0,-1.297224442532749,-2.136963853039384,-1.0055227275521992,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,-1.3436525871345129,-2.1316616400414428,-1.005964857690377,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-1.370182955478378,-2.1734717987856262,-1.0062146714371718,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.3353618470270552,-2.2023025819619324,-1.0061413301930313,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-1.370182955478378,-2.1466845768689433,-1.0062099513597558,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2607451860599348,-2.149004295055543,-1.0053228298405952,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-1.2607451860599348,-2.1072493676967543,-1.0049159786315587,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,-1.3685248074568865,-2.174686889264321,-1.0062046668194733,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
0,-1.3337036990055635,-2.141161438329421,-1.005890640555582,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,-1.3569177713064453,-2.1405538930900736,-1.0060995015482175,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.3635503633924118,-2.201695036722585,-1.0062006085261073,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
